Student_ID,Gender,Institution,Level,Course,CGPA,WAEC_Grades,UTME_Score
S00467,Female,UniIbadan,300,Computer Science,2.95,5 D's,159
S00468,Male,UniJos,100,Law,2.16,6 A's,352
S00469,Female,Unizik,200,Medicine,2.01,6 D's,162
S00470,Female,Unizik,400,Economics,1.39,9 C's,323
S00471,Female,Unilag,400,Law,2.34,8 A's,
S00472,Male,UniJos,100,Computer Science,,6 B's,235
S00473,Other,Uniport,400,Economics,1.81,9 A's,217
S00474,Male,Uniben,300,Law,4.83,8 A's,211
S00475,Female,Uniben,400,Computer Science,4.74,7 C's,254
S00476,Female,Unilag,400,Economics,4.24,6 C's,205
S00477,Female,UniJos,400,Law,4.14,5 A's,201
S00478,Female,Uniben,100,Law,2.5,9 B's,390
S00479,Male,Unilag,400,Economics,2.64,8 D's,258
S00480,Female,Uniben,300,Economics,2.63,7 B's,366
S00481,Female,Uniport,300,Accounting,3.28,5 D's,381
S00482,Male,UniIbadan,300,Law,3.98,6 D's,349
S00483,Male,Uniben,100,Law,4.09,8 B's,156
S00484,Female,Uniben,300,Engineering,4.7,9 B's,193
S00485,Female,Uniport,200,Accounting,2.11,,181
S00486,Male,Uniben,100,Medicine,4.47,6 A's,196
S00487,Male,Uniben,400,Law,4.57,5 B's,223
S00488,Female,UniIlorin,200,Law,abc,9 C's,254
S00489,Female,Uniben,300,Engineering,4.24,8 D's,287
S00490,Female,UniJos,200,Computer Science,abc,7 C's,285
S00491,Male,Uniben,400,Engineering,2.68,8 A's,190
S00492,Male,Unizik,300,Engineering,1.63,6 B's,not available
S00493,Male,Uniport,300,Law,,9 C's,
S00494,Male,UniIbadan,200,Accounting,2.53,9 B's,abc
S00495,Female,UniIbadan,200,Medicine,4.43,8 A's,172
S00496,Female,Unilag,200,Law,3.37,8 B's,273
S00497,Male,Unizik,300,Engineering,2.09,6 C's,231
S00498,Male,UniJos,100,Law,3.94,6 D's,
S00499,,Uniben,400,Computer Science,4.87,7 C's,184
S00500,Male,Unizik,400,Computer Science,4.8,9 C's,160
S00501,Female,Unilag,300,Engineering,1.18,9 B's,
S00502,Male,UniIbadan,300,Computer Science,2.84,8 C's,342
S00503,Female,Unilag,400,Medicine,3.19,8 C's,249
S00504,Female,Unilag,300,Engineering,1.8,6 A's,283
S00505,Female,UniJos,300,Economics,3.43,6 D's,359
S00506,Female,UniIlorin,200,Law,1.31,9 A's,190
S00507,Female,UniIbadan,100,Accounting,not available,6 A's,228
S00508,Female,Uniport,100,Economics,4.55,8 D's,291
S00509,Female,Unilag,200,Law,1.64,5 A's,252
S00510,Female,Unizik,100,Economics,2.31,9 C's,291
S00511,Male,UniIlorin,100,Computer Science,3.56,8 D's,294
S00512,Male,UniIbadan,300,Engineering,1.05,6 A's,328
S00513,Female,UniIbadan,200,Computer Science,4.13,9 D's,290
S00514,Female,UniJos,300,Law,3.43,8 C's,290
S00515,Male,Unizik,200,Economics,4.58,8 A's,293
S00516,Male,Uniben,400,Accounting,4.68,8 A's,363
S00517,Female,Uniport,200,Economics,,,NaN
S00518,Female,Unizik,300,Accounting,,9 C's,NaN
S00519,Female,UniJos,400,Engineering,NaN,6 B's,175
S00520,Male,UniJos,200,Law,3.83,5 A's,388
S00521,Female,UniIbadan,100,Computer Science,2.59,5 B's,218
S00522,Male,Unizik,300,Computer Science,3.33,7 C's,166
S00523,Male,UniIlorin,100,Law,4.08,6 D's,170
S00524,Female,UniIlorin,300,Computer Science,2.74,8 C's,270
S00525,Male,Unizik,200,Accounting,1.45,9 D's,286
S00526,Other,Unilag,100,Computer Science,abc,5 D's,170
S00527,Female,UniJos,400,Accounting,2.18,5 D's,287
S00528,Male,Uniport,400,Medicine,1.41,,399
S00529,Male,UniIbadan,300,Computer Science,4.92,9 D's,231
S00530,Female,UniIlorin,100,Economics,2.03,5 A's,NaN
S00531,Female,Uniben,100,Economics,2.25,8 C's, 
S00532,Male,UniIlorin,200,Computer Science,4.92,9 D's,157
S00533,Female,UniIbadan,400,Accounting,3.18,7 B's,
S00534,Male,Unilag,400,Economics,3.3,8 B's,392
S00535,Female,Unizik,100,Accounting,4.39,6 A's,365
S00536,Female,UniIbadan,300,Computer Science,2.67,5 A's,368
S00537,Female,Unizik,200,Engineering,3.36,8 B's,165
S00538,Male,Uniben,300,Medicine,1.05,,327
S00539,,Uniben,400,Engineering,3.09,5 B's,344
S00540,Male,UniIbadan,100,Law,3.32,5 C's,219
S00541,Female,Unizik,200,Economics,,8 A's,286
S00542,,Unilag,200,Computer Science,1.81,9 C's,171
S00543,Male,UniIlorin,300,Computer Science,1.47,6 B's,356
S00544,Female,UniJos,200,Economics,1.17,5 C's,342
S00545,Male,Uniport,400,Computer Science,1.23,7 B's,315
S00546,Female,UniJos,400,Economics,1.4,6 C's,257
S00547,Other,Uniport,400,Engineering,3.23,8 C's,172
S00548,Female,Uniport,100,Medicine,4.64,9 A's,178
S00549,Male,Uniben,300,Computer Science,3.8,7 C's,359
S00550,Female,Unizik,300,Computer Science,3.17,7 C's,297
S00551,Male,Uniport,300,Medicine,2.44,7 B's,363
S00552,Male,Uniport,100,Computer Science,3.94,9 A's,179
S00553,Male,Unizik,100,Accounting,2.57,9 D's,301
S00554,Female,Uniben,400,Computer Science,1.09,5 A's,186
S00555,Female,UniIlorin,100,Economics,4.81,9 A's,279
S00556,Female,UniIbadan,100,Accounting,1.4,8 B's,199
S00557,Male,Uniport,100,Accounting,3.69,6 A's,212
S00558,Other,Unizik,200,Computer Science,4.82,5 B's,162
S00559,Female,Unizik,100,Medicine,abc,5 C's,162
S00560,Female,UniIlorin,300,Accounting,1.69,8 D's,353
S00561,Female,Unizik,300,Law,4.31,7 C's,393
S00562,Female,UniIlorin,400,Economics,3.34,6 D's,246
S00563,Female,Uniport,400,Law,4.05,7 B's,210
S00564,Male,Uniport,100,Law,4.09,,185
S00565,Female,Uniben,300,Engineering,3.5,5 A's,224
S00566,Male,UniJos,100,Accounting,4.67,9 D's,355
S00567,Female,Unilag,300,Economics,2.13,9 D's,380
S00568,Other,Uniben,100,Computer Science,1.9,6 A's,262
S00569,Female,Uniben,400,Accounting,3.18,9 A's,347
S00570,Female,Unizik,300,Law,,9 D's,231
S00571,Male,Unilag,300,Law,1.5,5 C's,not available
S00572,Female,Unilag,300,Computer Science,2.45,9 D's,373
S00573,Female,UniIbadan,400,Accounting,2.48,,338
S00574,Male,UniJos,100,Law,2.21,7 B's,344
S00575,Male,Uniben,300,Computer Science,3.45,5 B's,291
S00576,Female,UniIlorin,200,Law,1.36,9 A's,193
S00577,Male,Unilag,200,Computer Science,3.31,8 C's,324
S00578,Male,UniJos,300,Computer Science,1.11,,abc
S00579,Female,UniIlorin,300,Law,not available,7 C's,abc
S00580,,UniJos,200,Economics,not available,8 A's,
S00581,Male,Unizik,100,Engineering,1.44,7 C's,221
S00582,Male,Unilag,300,Engineering,2.25,9 D's,215
S00583,Female,UniIlorin,100,Medicine,3.31,5 C's,252
S00584,Female,UniJos,400,Economics,2.61,8 D's,285
S00585,Female,Unizik,300,Engineering,1.52,9 B's,229
S00586,Female,Uniport,400,Law,4.08,8 C's,249
S00587,Female,UniIbadan,400,Engineering,2.93,8 A's,182
S00588,Female,UniJos,200,Computer Science,1.63,8 D's,NaN
S00589,Other,UniIbadan,200,Engineering,2.54,9 D's,231
S00590,Female,UniJos,200,Engineering,3.56,9 A's,301
S00591,Female,UniIbadan,200,Medicine,4.29,7 B's,397
S00592,Female,Uniport,300,Computer Science,1.82,9 C's,295
S00593,Female,Uniport,400,Computer Science,2.37,6 A's,158
S00594,Female,Uniben,300,Accounting,1.07,5 C's,289
S00595,Female,Uniben,200,Medicine,1.38,9 C's,239
S00596,Female,Unilag,400,Accounting,not available,5 C's, 
S00597,Male,Unizik,400,Law,not available,5 D's,383
S00598,Female,Uniport,400,Accounting,4.21,,318
S00599,Male,Unizik,300,Accounting,4.03,9 B's,337
S00600,Male,UniJos,200,Computer Science,1.94,7 C's,282
S00601,Female,UniIbadan,100,Economics,4.87,5 B's,387
S00602,Female,Uniport,200,Economics,2.55,8 C's,390
S00603,Male,UniIlorin,400,Accounting,1.85,6 C's,abc
S00604,Female,Uniport,300,Accounting,4.79,8 C's,316
S00605,Male,Uniben,300,Accounting,4.09,8 B's,NaN
S00606,Female,Uniport,300,Medicine,3.61,6 C's,286
S00607,Male,Unilag,100,Law,4.11,6 B's,abc
S00608,Female,Unilag,100,Computer Science,2.89,5 C's,205
S00609,Male,UniIbadan,200,Law,3.31,9 D's, 
S00610,Female,UniJos,200,Medicine,4.6,9 D's,198
S00611,Female,Uniport,200,Medicine,1.82,9 A's,387
S00612,Male,Unizik,400,Engineering,2.05,5 C's,304
S00613,Female,UniIbadan,200,Computer Science,2.37,7 B's,320
S00614,Male,Uniben,200,Computer Science,2.67,6 B's,163
S00615,Female,UniIlorin,100,Medicine,4.47,5 B's,172
S00616,Male,Unilag,200,Engineering,1.55,5 A's,230
S00617,Female,UniIlorin,200,Medicine,4.68,8 C's,377
S00618,Male,UniJos,200,Economics,2.56,9 D's,316
S00619,Male,UniJos,100,Engineering,3.35,,337
S00620,Male,Uniport,300,Economics,1.91,7 C's,291
S00621,Other,Unilag,200,Economics,2.4,6 D's,265
S00622,Male,Uniben,400,Engineering,3.46,8 C's,274
S00623,Male,UniIbadan,300,Law,not available,6 B's,164
S00624,Female,UniIbadan,400,Medicine,3.59,5 C's,296
S00625,Male,UniIlorin,400,Accounting,1.69,5 A's,377
S00626,Male,Uniben,200,Engineering,1.21,8 A's,285
S00627,Female,Uniben,100,Computer Science,3.92,9 D's,228
S00628,Male,UniJos,100,Accounting,1.64,9 B's,224
S00629,Male,Unizik,300,Economics, ,8 A's,323
S00630,Male,Unizik,100,Engineering,4.02,5 D's,319
S00631,Female,Unizik,100,Computer Science,4.81,6 C's,304
S00632,Male,UniIbadan,300,Medicine,1.82,6 D's,241
S00633,Female,Uniben,200,Accounting,4.51,5 A's,266
S00634,Female,UniIbadan,200,Accounting,4.78,7 B's,185
S00635,Male,Uniben,300,Economics,4.79,,NaN
S00636,Male,Uniport,100,Engineering,3.15,6 C's,301
S00637,Male,Uniport,200,Law,3.09,8 A's,204
S00638,Male,UniJos,300,Engineering,1.65,8 C's,398
S00639,Female,UniIlorin,400,Economics,1.02,5 A's,338
S00640,Female,Uniben,400,Computer Science,1.01,8 D's,399
S00641,Male,Uniben,200,Engineering,1.38,7 B's,224
S00642,Male,Unilag,100,Medicine,2.75,6 B's,362
S00643,Male,UniIlorin,200,Economics,4.66,8 C's,193
S00644,Female,UniIbadan,200,Engineering,3.87,5 D's,362
S00645,Male,UniIbadan,200,Economics,3.34,6 D's,232
S00646,Female,Uniport,400,Engineering,abc,7 B's,197
S00647,Male,UniIlorin,100,Law,1.89,6 C's,300
S00648,Female,UniIlorin,200,Accounting,1.41,8 C's,173
S00649,Male,UniIlorin,300,Engineering,4.39,7 C's,198
S00650,Male,Unilag,400,Accounting,3.71,8 B's,158
S00651,Male,Unizik,400,Computer Science,3.91,8 C's,246
S00652,Female,UniIbadan,300,Engineering,1.38,9 C's,204
S00653,Male,UniJos,400,Economics,1.74,5 A's,180
S00654,Female,Unizik,200,Law,1.58,9 C's,not available
S00655,Male,UniIlorin,400,Computer Science,3.2,9 C's,288
S00656,Male,Unizik,200,Law,2.52,,272
S00657,Male,UniIbadan,100,Medicine,2.6,5 A's,310
S00658,Male,Uniben,100,Engineering,3.03,6 B's,NaN
S00659,Female,UniIlorin,300,Engineering,1.84,6 A's, 
S00660,Male,Uniben,100,Medicine,3.36,9 D's,327
S00661,Female,UniIbadan,100,Law,2.55,8 A's,341
S00662,Male,Unizik,100,Computer Science,3.65,8 C's,223
S00663,Female,UniJos,100,Engineering,2.49,,
S00664,Female,Unilag,300,Engineering,4.75,6 A's,309
S00665,Female,Uniport,100,Accounting,4.21,5 A's,363
S00666,Male,Uniport,100,Computer Science,2.7,8 C's,202
S00667,Other,UniIbadan,400,Law,2.53,8 D's,246
S00668,Female,UniIbadan,100,Accounting,abc,6 B's,241
S00669,Male,UniIlorin,200,Accounting,2.13,8 A's,150
S00670,Female,Uniben,200,Computer Science,2.62,7 B's,161
S00671,Male,Uniben,400,Computer Science,,6 A's,303
S00672,Female,Uniport,300,Medicine,4.43,5 B's,382
S00673,Male,Uniben,100,Medicine,3.13,6 B's,392
S00674,Male,UniJos,300,Computer Science,1.85,5 D's,373
S00675,Female,Uniport,400,Economics,2.93,8 B's,241
S00676,Male,UniJos,200,Medicine,1.53,5 B's,207
S00677,Male,Unizik,200,Law,4.32,7 B's,278
S00678,Female,Unilag,400,Law,1.49,7 C's,181
S00679,Male,UniIbadan,100,Economics,2.51,7 C's,170
S00680,Male,Uniben,400,Economics,NaN,8 C's,209
S00681,Female,Uniport,100,Engineering,4.78,9 B's,391
S00682,Female,UniIbadan,200,Engineering,1.37,6 C's,385
S00683,Male,Uniben,400,Computer Science,4.79,9 B's,314
S00684,Male,UniJos,100,Engineering,4.45,8 C's,373
S00685,Male,UniJos,400,Law,,8 C's,abc
S00686,Female,Unilag,100,Accounting,1.04,9 C's,243
S00687,Female,Uniben,100,Economics,2.97,7 C's,216
S00688,Female,UniIlorin,400,Law,3.08,8 C's,201
S00689,Female,Uniport,100,Engineering,1.55,5 C's,not available
S00690,Female,UniJos,400,Medicine,1.98,7 B's,380
S00691,Male,UniIlorin,300,Economics,2.79,9 D's,313
S00692,Male,UniIlorin,200,Engineering,2.13,8 A's,368
S00693,Male,UniIbadan,400,Computer Science,4.4,8 C's,265
S00694,Male,UniJos,100,Law,1.91,5 A's,326
S00695,Male,Unizik,100,Accounting,2.71,5 C's,391
S00696,Male,UniJos,100,Law,1.41,9 D's,214
S00697,Male,Uniben,200,Engineering,2.87,5 C's,176
S00698,Female,Uniben,100,Law,2.94,6 D's,152
S00699,Female,UniIlorin,100,Computer Science,3.75,7 C's,185
S00700,Female,Unilag,100,Accounting,not available,7 B's,178
S00701,,Unilag,100,Economics,1.15,6 B's,366
S00702,Female,Unilag,300,Computer Science,1,8 A's,200
S00703,Male,Uniport,400,Law,1.3,5 B's,388
S00704,Male,UniIlorin,100,Economics,1.85,7 C's,326
S00705,Female,Uniport,100,Law, ,8 B's,206
S00706,Female,Unizik,300,Economics,2.55,6 C's,390
S00707,Female,UniIlorin,400,Medicine,2.41,8 A's,158
S00708,Male,Uniben,300,Economics,1.45,8 B's,229
S00709,Male,UniIbadan,100,Law,3.07,5 B's,378
S00710,Male,UniIlorin,300,Accounting,3.72,8 A's,250
S00711,Male,Unilag,100,Medicine,2.05,8 A's,225
S00712,Female,UniIbadan,400,Engineering,3.16,5 A's,265
S00713,Male,UniIlorin,200,Law,1.41,5 D's,335
S00714,Female,Unilag,200,Economics,3.9,9 D's,231
S00715,Male,Unilag,100,Medicine,3.33,6 A's,232
S00716,Female,Uniben,300,Law,4.84,7 C's,263
S00717,Male,UniJos,200,Engineering,1.97,7 C's,264
S00718,Female,UniIbadan,100,Computer Science,1.93,5 B's,166
S00719,Male,Uniben,100,Engineering,2.79,9 C's,368
S00720,Female,UniJos,400,Economics,1.84,5 B's,274
S00721,Male,Uniport,200,Medicine,1.88,5 B's,370
S00722,Female,UniIbadan,100,Law,3.01,5 A's,239
S00723,Female,Unilag,400,Medicine,2.49,8 A's,171
S00724,Female,UniIbadan,100,Computer Science,2.42,7 C's,NaN
S00725,Female,UniIbadan,300,Engineering, ,8 B's,189
S00726,Female,Unizik,200,Engineering,3.57,9 A's,322
S00727,Male,Unizik,100,Law,3.3,,207
S00728,Male,UniIbadan,100,Accounting,3.43,6 B's,235
S00729,Female,Unilag,100,Economics,2.37,7 B's,216
S00730,Female,Unizik,400,Economics,4.47,6 A's,301
S00731,Female,UniJos,200,Accounting,2.22,7 C's,173
S00732,Female,Unilag,300,Engineering, ,5 C's,150
S00733,Female,Unizik,200,Engineering,NaN,5 A's,275
S00734,Male,UniIlorin,200,Law,4.09,9 A's,201
S00735,Other,Uniport,200,Computer Science, ,5 B's,166
S00736,Female,Unizik,400,Medicine,2.11,8 B's,292
S00737,Male,UniIbadan,100,Engineering,1.8,9 D's,153
S00738,Female,Unizik,300,Medicine,4.67,8 C's,306
S00739,Male,UniJos,100,Accounting,3.46,5 C's,159
S00740,Male,Uniben,300,Economics,4.35,5 C's,176
S00741,Male,UniJos,100,Engineering,not available,5 D's,186
S00742,Female,Uniben,200,Accounting,2.3,8 A's,172
S00743,Female,UniJos,200,Accounting,1.38,5 A's,NaN
S00744,Male,Uniben,400,Computer Science,2.59,9 A's,358
S00745,Female,Unilag,300,Economics,4.77,6 B's,369
S00746,Male,Unizik,100,Computer Science,4.72,5 B's,
S00747,Female,UniIlorin,300,Economics,1.48,9 A's,289
S00748,Male,Unilag,300,Engineering,1.48,5 C's,361
S00749,Male,UniJos,100,Computer Science,3.14,6 A's,214
S00750,Male,UniJos,400,Medicine,3.18,9 A's,353
S00751,Female,Unizik,300,Computer Science,2.68,7 B's,345
S00752,Male,Uniport,400,Economics,3.81,9 C's,375
S00753,Male,Uniben,200,Engineering,3.25,8 A's,374
S00754,Male,Unilag,100,Medicine,,7 B's,186
S00755,Female,Uniport,100,Economics,2.75,6 D's,223
S00756,Female,UniIlorin,100,Law,3.93,7 B's,290
S00757,Male,Unizik,200,Law,1.75,8 C's, 
S00758,Male,UniJos,100,Engineering,1.76,9 C's,257
S00759,Female,Unizik,300,Economics,4.29,5 C's,252
S00760,Female,UniIbadan,300,Accounting,4.96,6 B's,190
S00761,Male,Uniport,100,Medicine,1.22,8 A's,182
S00762,Female,Unilag,400,Economics,2.39,6 A's,211
S00763,Female,Unizik,100,Computer Science,3.36,9 B's,339
S00764,Male,UniJos,200,Economics,1.85,8 C's,399
S00765,Male,Uniport,100,Accounting,3.76,9 C's,255
S00766,Male,Unizik,400,Economics,3.67,5 D's,369
S00767,Female,Uniport,400,Law,3.48,8 B's,
S00768,Female,UniIbadan,100,Economics,3.04,9 B's,174
S00769,Female,Unizik,100,Engineering,3.74,9 C's,341
S00770,Female,Unizik,400,Law,2.56,9 C's,273
S00771,Female,Unilag,100,Engineering,1.83,9 A's,150
S00772,Female,UniIbadan,300,Computer Science,4.78,9 D's,209
S00773,Female,Unizik,100,Economics,3.29,9 C's,340
S00774,Male,UniIlorin,400,Engineering,3.23,,abc
S00775,Male,Unizik,200,Law,4.36,7 C's,331
S00776,Male,UniJos,300,Economics,3.6,7 B's,216
S00777,Male,Unizik,100,Law,2.78,5 A's,310
S00778,Female,UniIbadan,200,Accounting,4.95,8 C's,189
S00779,Male,Unizik,300,Economics,2.83,9 C's, 
S00780,Male,Unilag,100,Economics,1.83,5 D's,219
S00781,Female,UniIlorin,200,Law,4.22,6 D's,268
S00782,Female,Unizik,200,Engineering,4.74,6 B's,307
S00783,Male,UniIbadan,400,Computer Science,2.56,7 C's,165
S00784,Male,UniIlorin,400,Computer Science,1.69,7 B's,286
S00785,Female,UniJos,300,Computer Science,2.35,9 C's,207
S00786,Female,UniIbadan,100,Computer Science,4.68,8 C's,298
S00787,Male,UniJos,200,Medicine,3.09,8 A's,242
S00788,Female,Uniben,400,Economics,4.24,6 C's, 
S00789,Female,UniIbadan,300,Economics,3.99,9 C's,394
S00790,Female,UniIbadan,200,Economics,4.09,7 B's,352
S00791,Male,Unizik,100,Economics,abc,7 C's,200
S00792,Female,Uniport,400,Computer Science,1.51,8 C's,283
S00793,Male,UniIbadan,200,Law,3.8,9 A's,239
S00794,Male,Uniben,200,Economics,3.99,,327
S00795,Female,Unilag,300,Medicine,3.13,8 A's,296
S00796,Male,Uniben,300,Law,2.72,8 D's,275
S00797,Female,Unizik,100,Computer Science,2.38,9 B's,not available
S00798,Male,Uniport,300,Accounting,4.04,6 C's,390
S00799,Male,Unizik,200,Law,3.82,5 B's,355
S00800,Male,Uniport,100,Medicine,1.39,5 C's,252
S00801,Female,UniIbadan,400,Accounting, ,6 C's,177
S00802,Female,Unilag,300,Economics,2.79,9 D's,202
S00803,Other,UniJos,400,Engineering,2.91,9 C's,285
S00804,Female,Uniport,100,Computer Science,4.68,5 D's,183
S00805,Male,Uniben,400,Engineering,2.46,8 D's,167
S00806,Male,Unilag,200,Engineering,4.29,6 D's,373
S00807,,UniIlorin,200,Economics,1.54,9 B's,346
S00808,Male,Uniport,100,Computer Science,1.23,8 B's,272
S00809,Female,Unizik,100,Accounting,2.99,8 C's, 
S00810,Male,UniIbadan,400,Law,not available,8 D's,205
S00811,Female,Uniben,200,Medicine,4.39,5 C's,179
S00812,Female,Unizik,400,Computer Science,2.36,6 B's,251
S00813,Female,Unizik,400,Engineering,3.19,6 B's,363
S00814,Female,Unilag,400,Medicine,1.8,8 D's,249
S00815,Female,Unilag,200,Economics,NaN,6 A's,160
S00816,Male,Uniben,200,Computer Science,3.55,5 B's,154
S00817,Female,Uniport,400,Accounting,1.65,5 B's,255
S00818,Female,Unilag,100,Medicine,1.9,5 A's,
S00819,Male,UniIlorin,200,Engineering,2.67,6 C's,162
S00820,Other,UniIlorin,100,Accounting,2.3,5 C's,224
S00821,Female,UniIlorin,400,Accounting,3.94,5 A's,351
S00822,Female,UniIlorin,200,Economics,3.83,8 D's,280
S00823,Male,Uniben,200,Computer Science,4.19,7 C's,266
S00824,Female,Uniben,300,Accounting,2.77,9 B's,338
S00825,Female,UniIbadan,100,Computer Science,1.7,8 D's,313
S00826,Male,Unilag,100,Law,4.55,8 A's,238
S00827,Female,Unizik,300,Economics,4.79,9 C's,254
S00828,Male,Unilag,300,Economics,2.4,8 C's,
S00829,Male,UniIbadan,200,Law,4.37,9 B's,288
S00830,Male,UniJos,300,Economics,4.29,7 B's,379
S00831,Male,UniJos,300,Law,4.52,9 C's,abc
S00832,Female,Unizik,300,Economics,1.29,6 A's,193
S00833,Other,UniJos,400,Engineering,4.01,5 C's,194
S00834,Male,Unilag,200,Economics, ,6 C's,342
S00835,Female,Uniben,400,Law,2.98,5 C's,392
S00836,Other,Uniport,400,Medicine,4.06,5 A's,202
S00837,Male,Uniben,400,Medicine,abc,6 A's,337
S00838,Male,Unizik,200,Economics,3.82,9 C's,232
S00839,Male,Unizik,100,Accounting,2.62,5 D's,398
S00840,Female,UniIlorin,300,Medicine,4.1,5 A's,162
S00841,Male,Uniport,200,Engineering,4.26,6 B's,205
S00842,Male,Unizik,300,Law,4.52,8 D's,391
S00843,Female,Unilag,200,Economics,3.67,9 A's,206
S00844,Male,UniIbadan,300,Law, ,9 C's,350
S00845,Male,UniIlorin,300,Engineering,3.33,8 A's,251
S00846,Female,UniIbadan,400,Engineering,2.03,8 C's,351
S00847,Male,Uniport,300,Law,2.46,9 D's,374
S00848,Male,Uniport,300,Economics,4.11,8 B's,234
S00849,Female,UniIbadan,400,Law,NaN,,158
S00850,Female,Uniport,200,Medicine,2.94,5 C's,352
S00851,Female,UniIbadan,100,Medicine,4.48,9 B's,252
S00852,Male,Uniben,200,Law,3.82,5 B's,281
S00853,Female,UniIbadan,200,Engineering,3.72,,243
S00854,Male,UniIlorin,300,Economics,3.21,5 B's,253
S00855,Female,UniIlorin,100,Engineering,3.89,6 A's,not available
S00856,Male,Uniport,400,Computer Science,4.04,8 A's,150
S00857,Male,Unilag,100,Computer Science, ,5 C's,348
S00858,Male,Uniport,400,Accounting,4.2,5 B's,182
S00859,Male,Uniport,400,Law,3.38,5 C's,196
S00860,Male,Unilag,400,Economics,2.05,7 B's,174
S00861,Female,UniIlorin,300,Accounting,,7 C's,249
S00862,Male,UniJos,300,Law,1.44,,NaN
S00863,Male,Uniben,100,Computer Science,1.02,5 B's,324
S00864,Male,Unilag,100,Accounting,2.5,6 D's,168
S00865,Female,UniIbadan,200,Economics,1.99,9 B's,225
S00866,Female,Unizik,400,Computer Science,4.34,9 A's,287
S00867,Male,UniIbadan,400,Law,not available,5 A's,262
S00868,Female,Uniben,300,Accounting,2.26,9 A's, 
S00869,Female,Uniport,100,Medicine,3.13,9 A's,332
S00870,Female,Uniport,200,Engineering,1.16,9 B's,150
S00871,Male,Unilag,100,Accounting,2.16,9 B's,287
S00872,Male,Unizik,100,Law,3.73,9 B's,284
S00873,Male,Uniben,100,Engineering,1.59,6 B's,not available
S00874,Male,UniJos,400,Computer Science,2.96,8 D's,abc
S00875,Male,Uniport,400,Computer Science,2.12,8 C's,306
S00876,Male,UniIlorin,200,Economics,1.2,5 B's,230
S00877,Female,Uniport,400,Accounting,not available,6 A's,218
S00878,Female,UniJos,300,Economics,4.86,5 B's,255
S00879,Female,UniIlorin,100,Engineering,3.83,8 D's,384
S00880,Female,UniJos,300,Engineering,2.02,5 C's,255
S00881,Female,UniIbadan,400,Computer Science,2.22,7 C's,220
S00882,Female,Uniport,200,Medicine,2.15,9 D's,270
S00883,Other,Unilag,100,Computer Science,4.83,6 D's,378
S00884,Female,Uniben,400,Engineering,4.61,9 D's,344
S00885,Female,Unizik,200,Accounting,abc,7 C's,351
S00886,Male,Unizik,200,Engineering,1.93,6 D's,299
S00887,Male,UniIbadan,200,Computer Science,1.25,5 C's,221
S00888,Female,UniIlorin,100,Economics,2.26,5 B's,224
S00889,Male,Uniport,200,Computer Science,3.06,7 C's,not available
S00890,Male,UniJos,200,Computer Science,3.18,7 C's,269
S00891,Female,Uniport,300,Medicine,4.15,9 D's,240
S00892,Female,UniJos,100,Computer Science,3.45,6 A's,275
S00893,Female,UniIlorin,200,Engineering,abc,6 A's,334
S00894,Female,Uniport,100,Economics,1.6,7 C's,334
S00895,Female,Unilag,100,Computer Science,4.96,7 B's,290
S00896,Female,UniIlorin,400,Economics,4.22,9 C's,242
